uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode,ph,k,p,n
6f8aca75,76,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000200_6f8aca75.jpg,1920.0,1080.0,1080p,2026-02-06T00:02:01.155Z,16.630192,120.759148,2427.0,11.0,2.0,1.0,4.0,1.0,92.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
af69ce65,76,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000205_af69ce65.jpg,1920.0,1080.0,1080p,2026-02-06T00:02:05.524Z,16.630192,120.759148,2427.0,11.0,2.0,1.0,16.0,-1.0,95.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
9cfea872,77,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000236_9cfea872.jpg,1920.0,1080.0,1080p,2026-02-06T00:02:37.680Z,16.630135,120.759178,2427.0,12.0,2.0,1.0,3.0,-8.0,229.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,1.0,1.0
f6901395,77,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000241_f6901395.jpg,1920.0,1080.0,1080p,2026-02-06T00:02:41.677Z,16.630135,120.759178,2427.0,12.0,2.0,1.0,3.0,4.0,231.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,1.0,1.0
2f88a12b,77,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000244_2f88a12b.jpg,1920.0,1080.0,1080p,2026-02-06T00:02:45.501Z,16.630118,120.75917,2427.0,12.0,1.7,1.0,24.0,-9.0,225.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,1.0,1.0
c678b57a,77,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000249_c678b57a.jpg,1920.0,1080.0,1080p,2026-02-06T00:02:50.123Z,16.630118,120.75917,2427.0,12.0,1.7,1.0,-40.0,-9.0,236.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,1.0,1.0
d29130d5,77,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000307_d29130d5.jpg,1920.0,1080.0,1080p,2026-02-06T00:03:08.100Z,16.630095,120.759188,2427.0,12.0,1.6,1.0,8.0,-39.0,195.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,1.0,1.0
9b77660c,78,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000338_9b77660c.jpg,1920.0,1080.0,1080p,2026-02-06T00:03:38.497Z,16.630145,120.759126,2433.0,9.0,3.1,1.0,1.0,-35.0,359.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
ff1967fd,78,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000346_ff1967fd.jpg,1920.0,1080.0,1080p,2026-02-06T00:03:46.501Z,16.630145,120.759126,2433.0,9.0,3.1,1.0,1.0,-16.0,0.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
234ac36e,78,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000350_234ac36e.jpg,1920.0,1080.0,1080p,2026-02-06T00:03:51.257Z,16.630145,120.759126,2433.0,9.0,3.1,1.0,2.0,18.0,1.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
7cfd7291,78,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000358_7cfd7291.jpg,1920.0,1080.0,1080p,2026-02-06T00:03:58.633Z,16.630145,120.759126,2433.0,9.0,3.1,1.0,27.0,4.0,343.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
8d9246fc,78,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000404_8d9246fc.jpg,1920.0,1080.0,1080p,2026-02-06T00:04:04.907Z,16.630145,120.759126,2433.0,9.0,3.1,1.0,-1.0,-21.0,20.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
704fd882,79,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000409_704fd882.jpg,1920.0,1080.0,1080p,2026-02-06T00:04:09.414Z,16.630091,120.759097,2442.0,23.0,4.6,1.0,5.0,-3.0,225.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,1.0
90bd4bdd,79,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000415_90bd4bdd.jpg,1920.0,1080.0,1080p,2026-02-06T00:04:15.476Z,16.630091,120.759097,2442.0,23.0,4.6,1.0,16.0,-14.0,173.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,1.0
d65883dc,79,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000422_d65883dc.jpg,1920.0,1080.0,1080p,2026-02-06T00:04:22.123Z,16.630091,120.759097,2442.0,23.0,4.6,1.0,4.0,15.0,86.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,1.0
40afccf5,79,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000429_40afccf5.jpg,1920.0,1080.0,1080p,2026-02-06T00:04:29.358Z,16.630091,120.759097,2442.0,23.0,4.6,1.0,12.0,-6.0,236.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,1.0
42d9dbf0,79,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000436_42d9dbf0.jpg,1920.0,1080.0,1080p,2026-02-06T00:04:36.647Z,16.630091,120.759097,2442.0,23.0,4.6,1.0,10.0,4.0,164.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,1.0
d0499518,80,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000706_d0499518.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:06.983Z,16.630089,120.758938,2441.0,20.0,12.0,1.0,9.0,-26.0,195.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
95bf75a9,80,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000715_95bf75a9.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:15.567Z,16.630073,120.758996,2440.0,16.0,16.7,1.0,14.0,2.0,171.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
b2c8ad23,80,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000718_b2c8ad23.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:19.368Z,16.630073,120.758996,2440.0,16.0,16.7,1.0,49.0,2.0,163.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
dd1b7be2,80,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000726_dd1b7be2.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:26.987Z,16.63006,120.759021,2434.0,10.0,1.6,1.0,4.0,-10.0,176.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
afc08a30,80,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000733_afc08a30.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:34.391Z,16.630053,120.759051,2434.0,9.0,1.6,1.0,33.0,-23.0,146.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
cf354b3f,81,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000925_cf354b3f.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:26.139Z,16.63004,120.759045,2434.0,26.0,4.3,1.0,20.0,-3.0,129.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",11.0,50.0,,TECNO_TECNO_CM8_2703FE,field,6.8,1.0,1.0,0.0
7efc055a,81,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000929_7efc055a.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:30.156Z,16.629992,120.758982,2433.0,21.0,18.7,1.0,10.0,-20.0,143.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,1.0,1.0,0.0
72882062,81,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000946_72882062.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:46.783Z,16.629919,120.758882,2433.0,11.0,1.6,1.0,20.0,33.0,150.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,1.0,1.0,0.0
3c3c3213,81,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_000953_3c3c3213.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:54.249Z,16.629919,120.758882,2433.0,11.0,1.6,1.0,28.0,24.0,75.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,1.0,1.0,0.0
9a5da00f,81,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001001_9a5da00f.jpg,1920.0,1080.0,1080p,2026-02-06T00:10:02.260Z,16.629917,120.758906,2433.0,12.0,3.0,1.0,7.0,32.0,54.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,1.0,1.0,0.0
c81d3c97,82,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000739_c81d3c97.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:39.056Z,16.629772,120.758651,2418.0,7.0,6.3,1.0,1.0,-6.0,83.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
1f4bc137,82,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000746_1f4bc137.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:46.060Z,16.629772,120.758651,2418.0,7.0,6.3,1.0,-2.0,13.0,0.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
1ce76b16,82,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000753_1ce76b16.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:53.597Z,16.629772,120.758651,2418.0,7.0,6.3,1.0,0.0,-11.0,171.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
2f426f70,82,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000759_2f426f70.jpg,1920.0,1080.0,1080p,2026-02-06T00:07:59.788Z,16.629772,120.758651,2418.0,7.0,6.3,1.0,9.0,-1.0,90.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
dc5ca00d,82,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000805_dc5ca00d.jpg,1920.0,1080.0,1080p,2026-02-06T00:08:05.662Z,16.629772,120.758651,2418.0,7.0,6.3,1.0,20.0,0.0,101.0,Atok,Paoay,,cabbage,10.9,52.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
0954dc70,83,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000918_0954dc70.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:18.444Z,16.629743,120.75856,2425.0,8.0,3.8,1.0,5.0,3.0,62.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
233dff40,83,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000924_233dff40.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:24.670Z,16.629743,120.75856,2425.0,8.0,3.8,1.0,9.0,10.0,64.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
d423836c,83,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000931_d423836c.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:31.453Z,16.629743,120.75856,2425.0,8.0,3.8,1.0,24.0,-3.0,112.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
9d56d991,83,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000940_9d56d991.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:40.047Z,16.629743,120.75856,2425.0,8.0,3.8,1.0,9.0,-17.0,194.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
13801d29,83,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_000948_13801d29.jpg,1920.0,1080.0,1080p,2026-02-06T00:09:48.451Z,16.629743,120.75856,2425.0,8.0,3.8,1.0,0.0,-8.0,144.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,6.8,1.0,1.0,0.0
73c5854b,84,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001335_73c5854b.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:36.743Z,16.629675,120.758576,2436.0,12.0,3.0,1.0,43.0,1.0,129.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
0ee3c852,84,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001347_0ee3c852.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:47.724Z,16.629675,120.758576,2436.0,12.0,3.0,1.0,19.0,3.0,128.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
316e2164,84,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001359_316e2164.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:59.816Z,16.629675,120.758576,2436.0,12.0,3.0,1.0,3.0,5.0,130.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
34005069,84,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001412_34005069.jpg,1920.0,1080.0,1080p,2026-02-06T00:14:12.821Z,16.629675,120.758576,2436.0,12.0,3.0,1.0,19.0,40.0,136.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
b397aaa8,84,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001428_b397aaa8.jpg,1920.0,1080.0,1080p,2026-02-06T00:14:29.362Z,16.629675,120.758576,2436.0,12.0,3.0,1.0,34.0,0.0,160.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,1.0,2.0,0.0
cdfb116a,85,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001308_cdfb116a.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:08.673Z,16.629685,120.758491,2422.0,11.0,6.8,1.0,6.0,10.0,288.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,0.0
21091e9b,85,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001315_21091e9b.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:15.638Z,16.629685,120.758491,2422.0,11.0,6.8,1.0,12.0,-1.0,326.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,0.0
fc5369b4,85,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001326_fc5369b4.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:26.825Z,16.629685,120.758491,2422.0,11.0,6.8,1.0,13.0,-11.0,198.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,0.0
f7c0b47d,85,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001332_f7c0b47d.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:32.419Z,16.629685,120.758491,2422.0,11.0,6.8,1.0,30.0,-9.0,258.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,0.0
969000af,85,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001337_969000af.jpg,1920.0,1080.0,1080p,2026-02-06T00:13:37.741Z,16.629685,120.758491,2422.0,11.0,6.8,1.0,19.0,3.0,203.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,1.0,2.0,0.0
fbe801ff,87,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001603_fbe801ff.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:04.001Z,16.6296,120.758521,2423.0,11.0,7.0,1.0,17.0,4.0,289.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,0.0,2.0,0.0
35d39f1f,87,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001610_35d39f1f.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:10.166Z,16.629618,120.758512,2422.0,8.0,4.5,1.0,2.0,6.0,272.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,0.0,2.0,0.0
512dcea7,87,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001616_512dcea7.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:16.858Z,16.629618,120.758512,2422.0,8.0,4.5,1.0,-2.0,1.0,70.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,0.0,2.0,0.0
5c8cadd9,87,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001623_5c8cadd9.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:23.356Z,16.629618,120.758512,2422.0,8.0,4.5,1.0,21.0,-1.0,25.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,0.0,2.0,0.0
83b5bbbb,87,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_001629_83b5bbbb.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:29.506Z,16.629618,120.758512,2422.0,8.0,4.5,1.0,8.0,-7.0,12.0,Atok,Paoay,,cabbage,17.0,51.0,,samsung_SM-A546E_DF7DBC,field,7.2,0.0,2.0,0.0
ca6df197,88,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001600_ca6df197.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:01.370Z,16.629668,120.758679,2440.0,13.0,3.0,1.0,16.0,-15.0,280.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
35c52428,88,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001608_35c52428.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:09.607Z,16.629668,120.758679,2440.0,13.0,3.0,1.0,-36.0,-11.0,326.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
783aaf4f,88,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001614_783aaf4f.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:14.890Z,16.629668,120.758679,2440.0,13.0,3.0,1.0,-50.0,1.0,343.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
f82cc7b8,88,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001619_f82cc7b8.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:20.142Z,16.629668,120.758679,2440.0,13.0,3.0,1.0,-14.0,-46.0,318.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
fb68c534,88,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001625_fb68c534.jpg,1920.0,1080.0,1080p,2026-02-06T00:16:26.185Z,16.629668,120.758679,2440.0,13.0,3.0,1.0,-16.0,-30.0,341.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,6.8,0.0,2.0,0.0
6bf82def,89,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001746_6bf82def.jpg,1920.0,1080.0,1080p,2026-02-06T00:17:46.712Z,16.629677,120.758755,2431.0,15.0,3.9,1.0,34.0,0.0,64.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
20d74583,89,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001751_20d74583.jpg,1920.0,1080.0,1080p,2026-02-06T00:17:51.877Z,16.629692,120.758768,2432.0,12.0,3.0,1.0,25.0,8.0,66.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
707ab5b0,89,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001756_707ab5b0.jpg,1920.0,1080.0,1080p,2026-02-06T00:17:57.634Z,16.629692,120.758768,2432.0,12.0,3.0,1.0,24.0,-19.0,169.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
a029f7ab,89,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001806_a029f7ab.jpg,1920.0,1080.0,1080p,2026-02-06T00:18:07.129Z,16.629692,120.758768,2432.0,12.0,3.0,1.0,-8.0,-26.0,204.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
8b97961b,89,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_001811_8b97961b.jpg,1920.0,1080.0,1080p,2026-02-06T00:18:12.227Z,16.629692,120.758768,2432.0,12.0,3.0,1.0,8.0,-38.0,182.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
a49477b8,90,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002103_a49477b8.jpg,1920.0,1080.0,1080p,2026-02-06T00:21:03.367Z,16.629694,120.758801,2436.0,17.0,3.4,1.0,39.0,-4.0,260.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
fe474abf,90,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002109_fe474abf.jpg,1920.0,1080.0,1080p,2026-02-06T00:21:09.585Z,16.629673,120.758798,2436.0,14.0,18.1,1.0,11.0,-3.0,258.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
36721ded,90,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002117_36721ded.jpg,1920.0,1080.0,1080p,2026-02-06T00:21:18.532Z,16.629673,120.758798,2436.0,14.0,18.1,1.0,40.0,1.0,103.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
5c189753,90,4,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002124_5c189753.jpg,1920.0,1080.0,1080p,2026-02-06T00:21:24.652Z,16.629673,120.758798,2436.0,14.0,18.1,1.0,36.0,-3.0,125.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
a8d580c7,90,5,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002135_a8d580c7.jpg,1920.0,1080.0,1080p,2026-02-06T00:21:36.310Z,16.629673,120.758798,2436.0,14.0,18.1,1.0,27.0,-6.0,11.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,2.0,0.0
794e4c26,91,1,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002823_794e4c26.jpg,1920.0,1080.0,1080p,2026-02-06T00:28:24.226Z,16.630202,120.759012,2422.0,46.0,2.0,1.0,25.0,-1.0,241.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,0.0,0.0
c05d97ef,91,2,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002829_c05d97ef.jpg,1920.0,1080.0,1080p,2026-02-06T00:28:30.270Z,16.630197,120.75903,2422.0,24.0,2.0,1.0,41.0,0.0,252.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,0.0,0.0
c969be88,91,3,5,images/atok/paoay/no_farm/mixed_crops/atok_paoay_20260206_002834_c969be88.jpg,1920.0,1080.0,1080p,2026-02-06T00:28:34.626Z,16.630197,120.75903,2422.0,24.0,2.0,1.0,22.0,-21.0,249.0,Atok,Paoay,,"cabbage,custom_chinese_cabbage",17.0,51.0,,TECNO_TECNO_CM8_2703FE,field,7.2,0.0,0.0,0.0
